episode,avg_score,avg_max_tile,loss,actor_loss,critic_loss,entropy,elapsed_s
103750,7460.4,497.3,0.12225,0.06586,0.11589,0.1561,37377.2
103800,7205.4,487.0,0.21826,0.04437,0.35006,0.11357,37398.7
103850,6932.8,477.4,0.12831,0.02471,0.20925,0.10211,37418.1
103900,6755.2,477.4,0.22869,0.09112,0.27797,0.14204,37438.3
103950,6929.4,481.3,0.33379,0.03529,0.60218,0.25911,37458.7
104000,7038.9,486.4,0.27152,-0.04915,0.64687,0.27634,37479.6
104050,7445.4,514.6,0.09419,0.05637,0.07933,0.18452,37502.0
104100,7221.2,491.5,0.19738,0.07824,0.2416,0.16534,37522.1
104150,6955.0,477.4,0.12381,0.04853,0.15416,0.18017,37543.1
104200,7484.2,508.2,0.15201,0.04775,0.21131,0.13984,37565.7
104250,7127.9,472.3,0.30205,-0.00862,0.62545,0.20568,37585.2
104300,6458.1,436.5,0.21098,0.07545,0.27602,0.24734,37604.5
104350,6701.8,476.2,0.15377,0.07179,0.16872,0.23839,37624.8
104400,7126.2,506.9,0.72402,0.05479,1.34332,0.24341,37646.1
104450,7068.6,495.4,0.195,0.08656,0.22033,0.17312,37666.3
104500,7136.0,499.2,0.24216,0.11659,0.25823,0.35426,37687.9
104550,7299.8,499.2,0.16967,0.13504,0.07321,0.1969,37708.9
104600,7166.4,492.8,0.16168,0.07316,0.18062,0.179,37729.5
104650,6636.7,476.2,0.30102,0.08986,0.4258,0.17401,37747.9
104700,6109.2,431.0,0.1202,0.08913,0.06608,0.19698,37766.4
104750,6464.9,446.4,0.22904,0.03689,0.3903,0.30036,37786.6
104800,6763.3,473.6,0.35263,0.11771,0.47456,0.236,37806.5
104850,6178.3,421.8,0.18845,0.10259,0.17595,0.21158,37823.8
104900,5763.7,379.5,0.14294,0.11367,0.06262,0.20434,37841.7
104950,6501.2,430.1,0.16322,0.10469,0.12095,0.19491,37862.7
105000,6963.3,478.7,0.46826,0.1128,0.71382,0.14544,37882.8
105050,7076.6,490.2,0.19011,0.08809,0.20786,0.19083,37904.0
105100,7470.4,514.6,0.19559,0.15157,0.09336,0.26515,37926.0
105150,7278.2,506.9,0.30536,0.10517,0.40477,0.21988,37946.7
105200,7158.3,497.3,0.23296,0.04485,0.38035,0.20681,37968.2
105250,7120.4,495.4,0.18511,0.07151,0.23141,0.21099,37988.6
105300,6840.3,467.8,0.32603,0.01792,0.62072,0.22487,38009.0
105350,7153.8,485.1,0.24223,0.05883,0.37114,0.21667,38030.8
105400,7310.5,505.6,0.1563,0.10602,0.10574,0.25898,38051.4
105450,7642.6,514.6,0.18075,0.09869,0.16771,0.17914,38075.0
105500,7919.2,540.8,0.18711,0.09348,0.19221,0.24737,38097.2
105550,7892.2,545.9,0.29,0.06867,0.44581,0.15762,38120.5
105600,7724.2,532.5,0.16277,-0.01278,0.35397,0.14375,38141.9
105650,7325.3,529.3,0.1425,0.08636,0.11516,0.14452,38163.1
105700,7405.1,538.9,0.07478,0.02303,0.10639,0.14499,38184.7
105750,8049.2,572.8,0.16485,0.06256,0.20688,0.11469,38208.9
105800,8092.4,556.8,0.47777,0.02389,0.90962,0.0926,38230.9
105850,7289.7,510.7,0.08171,0.03459,0.09591,0.08409,38251.4
105900,7200.6,513.3,0.08736,0.01274,0.15096,0.08667,38272.9
105950,7654.5,528.6,0.19733,0.00528,0.3857,0.07924,38295.5
106000,7825.7,550.4,0.29601,0.05273,0.48922,0.13238,38317.5
106050,7124.3,508.8,0.1777,0.0285,0.30096,0.12824,38336.8
106100,7153.6,493.4,0.13497,0.03087,0.20993,0.08597,38359.4
106150,7708.6,519.7,0.11226,0.04967,0.12836,0.15854,38381.9
106200,7936.8,546.6,0.22212,0.06194,0.3224,0.10195,38405.4
106250,7828.2,529.9,0.19587,0.00462,0.38532,0.1413,38427.5
106300,7966.8,521.3,0.21976,0.02353,0.39444,0.09906,38451.7
106350,8224.8,554.6,0.19316,0.08474,0.22026,0.17092,38474.4
106400,7889.4,538.2,0.39705,-0.02667,0.85055,0.15541,38497.1
106450,7357.9,493.4,0.40014,-0.06862,0.94086,0.1667,38517.7
106500,7415.5,497.9,0.11095,0.02907,0.16592,0.10779,38540.5
106550,7993.4,547.8,0.30172,0.02552,0.55376,0.06818,38563.6
106600,8016.8,555.5,0.30037,-0.02102,0.64549,0.13492,38586.5
106650,7953.5,547.2,1.03136,0.08592,1.89363,0.13746,38609.2
106700,8095.2,545.9,0.26319,0.04526,0.43848,0.13144,38633.0
106750,7740.8,521.6,0.24895,0.03743,0.4257,0.13311,38654.1
106800,7245.2,496.0,0.16077,0.0615,0.20267,0.20661,38675.4
106850,7629.6,529.9,0.40703,-0.024,0.8651,0.15238,38698.2
106900,8388.1,590.7,0.5143,0.06764,0.89547,0.10841,38722.6
106950,8670.0,595.8,0.13675,0.06058,0.15565,0.16491,38747.0
107000,8052.2,549.1,0.42073,0.08866,0.66689,0.13749,38769.1
107050,7522.5,529.3,0.17007,0.06877,0.20678,0.20915,38790.7
107100,7545.6,534.4,0.12277,0.05065,0.14927,0.25147,38812.7
107150,7924.7,553.0,0.1749,0.06524,0.22228,0.14821,38836.0
107200,7885.8,548.5,0.2126,0.0079,0.41174,0.11732,38857.8
107250,7845.8,553.6,0.1853,0.06771,0.23794,0.13812,38880.8
107300,7787.1,544.0,0.11175,0.02811,0.16945,0.10917,38902.4
107350,8172.6,549.1,0.06739,0.03879,0.06,0.1401,38927.5
107400,7953.0,537.6,0.45177,-0.02268,0.95184,0.14777,38948.0
107450,7267.9,503.7,0.44205,-0.06072,1.00887,0.167,38969.6
107500,7542.3,523.5,0.14191,0.07699,0.13404,0.21004,38991.2
107550,7692.0,529.3,0.19058,0.06118,0.2617,0.14499,39013.8
107600,7468.2,504.3,0.13407,-0.00118,0.27262,0.10618,39034.7
107650,7191.2,491.5,0.09458,0.05861,0.07439,0.12239,39055.9
107700,7389.2,505.6,0.30737,0.06002,0.49724,0.12658,39077.5
107750,7933.3,542.7,0.3523,-0.06232,0.83466,0.2716,39101.2
107800,8010.4,553.0,0.15663,0.05289,0.21059,0.15614,39123.0
107850,7668.3,536.6,0.13725,0.0961,0.08625,0.19851,39145.0
107900,7659.5,530.2,0.37783,-0.02365,0.80733,0.2179,39166.9
107950,7868.8,535.0,0.21206,0.03764,0.35365,0.2404,39189.9
108000,7667.2,532.5,0.15231,0.01713,0.27459,0.21188,39210.8
108050,7783.4,542.1,0.12425,0.03713,0.17745,0.16014,39234.4
108100,7935.8,562.6,0.63433,0.03943,1.19183,0.10123,39255.7
108150,7560.8,524.8,0.20344,0.05471,0.30043,0.14886,39277.9
108200,7805.8,545.3,0.19023,0.0472,0.28958,0.17615,39300.2
108250,8179.9,566.4,0.10708,0.05447,0.10877,0.17785,39324.0
108300,8194.2,563.8,0.06351,-0.01251,0.15585,0.19029,39346.9
108350,7820.9,567.0,0.20275,-0.04394,0.49647,0.15409,39368.5
108400,7230.5,516.5,0.02282,0.01722,0.01389,0.13444,39388.4
108450,6763.5,483.2,0.05685,0.03265,0.04975,0.06691,39408.1
108500,7289.5,536.3,0.18816,0.04144,0.29551,0.10397,39430.6
108550,7674.4,551.0,0.07136,0.05115,0.04335,0.14648,39452.2
108600,7523.7,526.1,0.08111,0.03297,0.10019,0.19521,39474.1
108650,8011.6,564.5,0.10592,0.05204,0.11054,0.13872,39497.9
108700,7580.5,533.8,0.121,0.04642,0.15405,0.24459,39517.9
108750,6751.0,467.2,0.08525,0.06084,0.05152,0.13535,39538.1
108800,6907.4,478.7,0.102,0.05669,0.09414,0.17638,39558.8
108850,7439.8,527.4,0.5076,0.02795,0.9614,0.10457,39580.9
108900,7752.8,549.1,0.09787,0.05431,0.09021,0.15407,39602.9
108950,7487.3,524.8,0.23365,-0.12015,0.71189,0.21423,39624.1
109000,7917.7,531.8,0.03591,0.02244,0.02986,0.14619,39648.4
109050,8318.7,561.9,0.09508,0.00358,0.18513,0.10594,39671.6
109100,7727.7,536.3,0.23439,0.02862,0.41516,0.18146,39693.0
109150,8302.2,564.5,0.03422,0.00952,0.05232,0.14558,39718.9
109200,8229.0,581.1,0.3289,-0.00422,0.66899,0.13722,39739.6
109250,7314.6,531.2,0.09542,0.01887,0.15594,0.14202,39761.0
109300,7249.7,513.3,0.23516,-0.01106,0.49682,0.21943,39781.6
109350,7256.3,524.8,0.17216,-0.01344,0.374,0.14086,39802.8
109400,7913.4,565.8,0.54472,0.04031,1.01061,0.09024,39826.3
109450,7879.2,549.1,0.11712,0.02207,0.19249,0.11966,39847.6
109500,7044.6,491.5,0.4094,0.02089,0.77953,0.12618,39867.4
109550,6823.4,475.5,0.81151,0.02069,1.58392,0.11367,39887.6
109600,6779.6,475.5,0.21975,0.02573,0.39078,0.13602,39906.9
109650,7011.5,477.4,0.20041,0.04958,0.30422,0.1273,39928.3
109700,7129.9,483.8,0.15951,0.06074,0.20197,0.22152,39948.5
109750,6669.7,466.6,0.22362,0.02092,0.40923,0.19098,39967.8
109800,6996.7,489.6,0.07135,0.01929,0.10689,0.13886,39989.7
109850,7327.8,508.2,0.05791,0.00326,0.11187,0.12868,40010.5
109900,7833.4,538.9,0.20525,0.06106,0.29356,0.25852,40034.8
109950,7945.3,553.0,0.10619,0.03311,0.14955,0.17008,40056.1
110000,7241.5,494.7,0.12678,0.04404,0.16977,0.21483,40077.0
